0.000000000000000000e+00
1.386294361119890572e+00
2.197224577336219564e+00
2.772588722239781145e+00
3.218875824868200564e+00
3.583518938456109915e+00
3.891820298110626464e+00
4.158883083359671495e+00
4.394449154672439128e+00
4.605170185988091802e+00
4.795790545596741339e+00
4.969813299576000709e+00
5.129898714923073477e+00
5.278114659230516814e+00
5.416100402204420128e+00
5.545177444479562290e+00
5.666426688112432331e+00
5.780743515792329035e+00
5.888877958332880524e+00
5.991464547107981709e+00
6.089044875446846028e+00
6.182084906716632133e+00
6.270988431858299350e+00
6.356107660695891504e+00
6.437751649736401127e+00
6.516193076042964272e+00
6.591673732008658249e+00
6.664409020350407609e+00
6.734591659972948285e+00
6.802394763324310922e+00
6.867974408970292544e+00
6.931471805599453084e+00
6.993015122932960459e+00
7.052721049232323125e+00
7.110696122978827027e+00
7.167037876912219829e+00
7.221835825288448696e+00
7.275172319452771319e+00
7.327123292259292597e+00
7.377758908227872503e+00
7.427144133408615900e+00
7.475339236566736822e+00
7.522400231387124769e+00
7.568379267836522040e+00
7.613324979540639248e+00
7.657282792978190145e+00
7.700295203420116863e+00
7.742402021815782298e+00
7.783640596221252927e+00
7.824046010856291922e+00
7.863651265448651451e+00
7.902487437162855066e+00
7.940583827104243930e+00
7.977968093128549043e+00
8.014666370464942347e+00
8.050703381470299291e+00
8.086102535669100533e+00
8.120886021092838192e+00
8.155074887811439410e+00
8.188689124444200829e+00
8.221747728346622708e+00
8.254268770090183338e+00
8.286269452783065148e+00
8.317766166719342991e+00
8.348774539791273597e+00
8.379309484052850365e+00
8.409385238781931449e+00
8.439015410352213920e+00
8.468213009194519358e+00
8.496990484098718710e+00
8.525359754082630914e+00
8.553332238032110624e+00
8.580918882296781902e+00
8.608130186408340379e+00
8.634976227072620247e+00
8.661466680572662113e+00
8.687610843707368247e+00
8.713417653379183392e+00
8.738895704934042996e+00
8.764053269347762409e+00
8.788898309344878257e+00
8.813438494528506695e+00
8.837681215593196526e+00
8.861633597686626729e+00
8.885302512980633338e+00
8.908694592507014676e+00
8.931816237309167406e+00
8.954673628956413722e+00
8.977272739464279283e+00
8.999619340660530042e+00
9.021719013033699497e+00
9.043577154098080939e+00
9.065198986306512552e+00
9.086589564540007657e+00
9.107753783201081532e+00
9.128696382935672204e+00
9.149421957006765638e+00
9.169934957341144610e+00
9.190239700269179579e+00
9.210340371976183604e+00
9.230241033682519358e+00
9.249945626568541357e+00
9.269457976459271720e+00
9.288781798282744973e+00
9.307920700315046147e+00
9.326878188224133837e+00
9.345657668923811556e+00
9.364262454248439838e+00
9.382695764458286902e+00
9.400960731584833141e+00
9.419060402624667816e+00
9.436997742590188309e+00
9.454775637424681634e+00
9.472396896788991327e+00
9.489864256726500358e+00
9.507180382212728986e+00
9.524347869595512606e+00
9.541369248931330205e+00
9.558246986223059238e+00
