-3.125982847676293375e+01,-6.565584357852313246e+01,-3.176847098463898078e+01
-3.132036526813438471e+01,-6.562775446263700019e+01,-3.083324899125382501e+01
-3.140391189572350328e+01,-6.582535229699992385e+01,-3.181633565728450108e+01
-3.133869882558972009e+01,-6.646154110106088808e+01,-3.081217990819251185e+01
-3.154849558252287522e+01,-6.789594566258874409e+01,-3.176206883474599962e+01
-3.149641149368432380e+01,-6.774281510186384025e+01,-3.069616835764442797e+01
-3.170715956519786971e+01,-6.532129947529257663e+01,-3.171589382260906120e+01
-3.148920818088539875e+01,-6.646154110106088808e+01,-3.069124653877886288e+01
-3.188459777504570525e+01,-6.639972943616380974e+01,-3.167608986595204712e+01
-3.147684761222651773e+01,-6.481455966069810870e+01,-3.068905131595687763e+01
-3.215271525670716102e+01,-6.646154110106088808e+01,-3.192431018546944799e+01
-3.158473500279293944e+01,-6.514067831068369685e+01,-3.061172331367622235e+01
-3.240359294313795857e+01,-6.607185694062926018e+01,-3.186752726077618902e+01
-3.155369306028633503e+01,-6.820739910499800374e+01,-3.061753952539305246e+01
-3.271972366345860195e+01,-6.699384983727473752e+01,-3.181858764790720784e+01
-3.152152717547255634e+01,-6.689077201334860945e+01,-3.062469305877260695e+01
-3.315606711991102884e+01,-6.582535229699992385e+01,-3.177599922257885368e+01
-3.148885034472334610e+01,-6.600430457702378817e+01,-3.063299318340923705e+01
-3.389235895530882914e+01,-6.562775446263700019e+01,-3.173866949887406008e+01
-3.258328853771827482e+01,-6.651528437246290082e+01,-3.089068498422083664e+01
-3.717548468861559741e+01,-6.606749855960799778e+01,-3.170572146285680404e+01
-3.393872103989037470e+01,-6.519733630896662646e+01,-3.123927295111039726e+01
-3.386503722240354364e+01,-6.955136246850824477e+01,-3.167647735712997914e+01
-3.269162494448146816e+01,-6.594102820473348459e+01,-3.152219457617799492e+01
-3.321248098080499034e+01,-6.541163395580292672e+01,-3.165039005857527599e+01
-3.221585430458543442e+01,-6.556764593314075285e+01,-3.187647405361439468e+01
-3.275032605851390599e+01,-6.689077201334860945e+01,-3.180329386404669378e+01
-3.216546002051445896e+01,-6.683197352857609985e+01,-3.205280593713116843e+01
-3.251075479242312127e+01,-6.582535229699992385e+01,-3.176982269164493644e+01
-3.213277500440028689e+01,-6.607185694062926018e+01,-3.224915809316767223e+01
-3.232487423676342786e+01,-6.532129947529257663e+01,-3.173985806807709764e+01
-3.183669510295508331e+01,-6.554189784731926238e+01,-3.254890805257831232e+01
-3.217404173659488720e+01,-6.582535229699992385e+01,-3.171289505541954767e+01
-3.184538141661753841e+01,-6.699384983727473752e+01,-3.283248500001955961e+01
-3.204788587589253979e+01,-6.508705904201120518e+01,-3.168853672673296629e+01
-3.186098877923274486e+01,-6.820739910499800374e+01,-3.319562319357177671e+01
-3.194000472586542827e+01,-6.538956449144308181e+01,-3.166643541944812412e+01
-3.188290623108445487e+01,-6.789594566258874409e+01,-3.371867604226530801e+01
-3.184630987677185843e+01,-6.820739910499800374e+01,-3.164608214809551967e+01
-3.191057238865637302e+01,-6.554189784731926238e+01,-3.472464431294553577e+01
-3.176351676865368034e+01,-6.481455966069810870e+01,-3.162788946545664714e+01
-3.188379397833423567e+01,-6.585968455344794847e+01,-3.418258318408024365e+01
-3.167002286977457359e+01,-6.562775446263700019e+01,-3.173169869912153374e+01
-3.192362189973557562e+01,-6.572168068632110760e+01,-3.692577222924646918e+01
-3.160618834374361086e+01,-6.538956449144308181e+01,-3.170956608902923080e+01
-3.185204206662655224e+01,-6.470188918316276272e+01,-3.332810104929072281e+01
-3.245893840207233438e+01,-6.689077201334860945e+01,-3.292026255780533006e+01
-3.190237286884903156e+01,-6.521551092458088306e+01,-3.304778285685826944e+01
-3.292382332564300640e+01,-6.585968455344794847e+01,-3.446611170481205022e+01
-3.195739121737896227e+01,-6.597216598694096490e+01,-3.284159754250310215e+01
-3.320450381260872774e+01,-6.570944599862663438e+01,-3.445327102195265923e+01
-3.201737594542088772e+01,-6.641123394567281935e+01,-3.268058247953936757e+01
-3.353138186912802610e+01,-6.546283328828674541e+01,-3.340808264621271206e+01
-3.208272190894636111e+01,-6.616326836715592208e+01,-3.254993537482864241e+01
-3.392978948176468634e+01,-6.565042195963948757e+01,-3.293682351455006341e+01
-3.210496907742678729e+01,-6.582535229699992385e+01,-3.264987247873195031e+01
-3.445675769043770487e+01,-6.580507745269891018e+01,-3.263736311308642968e+01
-3.218127298748269283e+01,-6.607185694062926018e+01,-3.253017428293245672e+01
-3.485814331968764179e+01,-6.572168068632110760e+01,-3.224680279079061762e+01
-3.226448058504958993e+01,-6.491084063411317118e+01,-3.242917066342008070e+01
-3.427457266946909442e+01,-6.727204628574764911e+01,-3.223282305407148840e+01
-3.248565093622154620e+01,-6.789594566258874409e+01,-3.254380190504296166e+01
-3.469870975911791078e+01,-6.669268683235209494e+01,-3.210388290821031632e+01
-3.259399431182252727e+01,-6.591083077712963245e+01,-3.244558258856186939e+01
-3.521143650991174923e+01,-6.506129037065895204e+01,-3.199723640031923821e+01
-3.271598473846700017e+01,-6.508705904201120518e+01,-3.236090114082170288e+01
-3.436093004138383122e+01,-6.990728643911074869e+01,-3.199723343580803103e+01
-3.285520147549807035e+01,-6.689077201334860945e+01,-3.228694003536312351e+01
-3.390695670690296737e+01,-6.541163395580292672e+01,-3.199842325420615907e+01
-3.293964071282195505e+01,-6.820739910499800374e+01,-3.235136837302259494e+01
-3.400020312986774940e+01,-6.727204628574764911e+01,-3.191540624532004600e+01
-3.312030031251433115e+01,-6.689077201334860945e+01,-3.228168357574566727e+01
-3.356617025210358207e+01,-6.508705904201120518e+01,-3.183209667595239623e+01
-3.333988167647471101e+01,-6.846350995343573231e+01,-3.221984644969447942e+01
-3.359252897682907246e+01,-6.582535229699992385e+01,-3.177088070450073332e+01
-3.361970966682061146e+01,-6.572168068632110760e+01,-3.216448509658660271e+01
-3.334187275551154528e+01,-6.591787080154175271e+01,-3.178090859298080773e+01
-3.400643595291707300e+01,-6.699384983727473752e+01,-3.211464341658760446e+01
-3.314296309345516534e+01,-6.535032835445397836e+01,-3.179139814664412711e+01
-3.463847230566705093e+01,-6.505653180572782901e+01,-3.206949323046298872e+01
-3.313201109098827146e+01,-6.727040452813251648e+01,-3.174051553693676908e+01
-3.670827129150045920e+01,-6.910230036561922873e+01,-3.202839483265822196e+01
-3.296520880369107687e+01,-6.538077213150184264e+01,-3.175276767637198105e+01
-3.542084957741727180e+01,-6.706334690053687098e+01,-3.207342961219410427e+01
-3.282373313946298055e+01,-6.508380140962842120e+01,-3.176534815013929958e+01
-3.435691021823016200e+01,-6.588151856812828555e+01,-3.203380826170898388e+01
-3.270113253407868825e+01,-6.594102820473348459e+01,-3.177824213287604493e+01
-3.385759986528810117e+01,-6.753610892355942497e+01,-3.199747492896272050e+01
-3.265280176525526912e+01,-6.516860609738898802e+01,-3.167644886233359003e+01
-3.352918075304236112e+01,-6.614430536269675542e+01,-3.196404473906541810e+01
-3.254897652508009998e+01,-6.566776627410388301e+01,-3.169131193479519126e+01
-3.313104513767385839e+01,-6.582535229699992385e+01,-3.201300457641865904e+01
-3.245613912715680982e+01,-6.597965300108138820e+01,-3.170636161832232247e+01
-3.296733572674994406e+01,-6.607185694062926018e+01,-3.197989905745136241e+01
-3.237227322698941379e+01,-6.639972943616380974e+01,-3.172159790141293456e+01
-3.282822284649544287e+01,-6.774281510186384025e+01,-3.194927266732095461e+01
-3.234884234884092535e+01,-6.546283328828674541e+01,-3.168931371135888497e+01
-3.345663895800361587e+01,-6.456904388463648559e+01,-3.220224767770442043e+01
-3.327064666642402102e+01,-6.607185694062926018e+01,-3.219200848042623164e+01
-3.855773088851879749e+01,-6.520464971310629210e+01,-3.269501398083055221e+01
-3.401563684351548744e+01,-6.585347993305866510e+01,-3.253763755147712544e+01
-3.392504373065353462e+01,-6.988462921990435461e+01,-3.315113763336376707e+01
-3.797668985072709091e+01,-6.672668416645394984e+01,-3.303738315068368792e+01
-3.347260680608818717e+01,-6.479487745734287785e+01,-3.362361017797751117e+01
-3.448685291124456143e+01,-6.642427907665407361e+01,-3.310207166237392329e+01
-3.336620932620130020e+01,-6.990728643911074869e+01,-3.398265290136863115e+01
-3.400168402339745199e+01,-6.718708853777305023e+01,-3.365810465680402075e+01
-3.328496557493814834e+01,-6.577217361751419844e+01,-3.451045342833626961e+01
-3.412106500932680575e+01,-6.689077201334860945e+01,-3.407901167277055521e+01
-3.322305885824837191e+01,-6.589606727577414347e+01,-3.558969318898849110e+01
-3.381547019369841678e+01,-6.910230036561922873e+01,-3.711531678937448220e+01
-3.317671561333769858e+01,-6.519733630896662646e+01,-3.575811847205373795e+01
-3.394497253890256161e+01,-6.514067831068369685e+01,-3.473732032686943683e+01
-3.324825528039971800e+01,-6.538956449144308181e+01,-3.401122284617095204e+01
-3.358589268418587181e+01,-6.685191080452980827e+01,-3.400754204308338302e+01
-3.318780289987304144e+01,-6.727204628574764911e+01,-3.345854706301863501e+01
-3.371339096613751707e+01,-6.554189784731926238e+01,-3.367035301565555727e+01
-3.317220848655964005e+01,-6.552630242600784527e+01,-3.329584462787897081e+01
-3.357583586092437145e+01,-6.562775446263700019e+01,-3.319765970798680144e+01
-3.329953050108061774e+01,-6.661446859817407073e+01,-3.332371193164829037e+01
-3.377102793768350608e+01,-6.512361140042406760e+01,-3.321710955136799726e+01
-3.329771115895910327e+01,-6.643678366620716247e+01,-3.319040113720072327e+01
-3.395187103741008627e+01,-6.737911116558788649e+01,-3.306750603034514313e+01
-3.344987197565878745e+01,-6.607185694062926018e+01,-3.321920610127751416e+01
-3.417850358674697020e+01,-6.521201699741543223e+01,-3.294195845516927790e+01
-3.346395989152475892e+01,-6.806951892034348361e+01,-3.310695426517641948e+01
-3.388663565049698434e+01,-6.651451375167646063e+01,-3.280986690986044607e+01
-3.365255101279674932e+01,-6.588151856812828555e+01,-3.313641780456505614e+01
-3.412238229960443903e+01,-6.528883853506243895e+01,-3.271891307143686589e+01
-3.365018463320759423e+01,-6.529685552005449267e+01,-3.291579952345289684e+01
-3.443592931836179361e+01,-6.733181607883615527e+01,-3.263845112921671188e+01
-3.406516377910491400e+01,-6.677844512603806493e+01,-3.282198533361012949e+01
-3.490145263589482738e+01,-6.485512580248462200e+01,-3.256657174991017456e+01
-3.413844050383075057e+01,-6.674364186494265994e+01,-3.275997489672111129e+01
-3.581340010536259655e+01,-6.546283328828674541e+01,-3.250182783892316252e+01
-3.456370711843031529e+01,-6.789594566258874409e+01,-3.278828125520991676e+01
-3.611319240525401852e+01,-6.556662623957844005e+01,-3.249557132960494243e+01
-3.472835935678900654e+01,-6.700615144268159895e+01,-3.273187584997214117e+01
-3.734822009645701968e+01,-6.619117353968719897e+01,-3.244368153942379251e+01
-3.573370332133662686e+01,-6.524204120474972513e+01,-3.276280082064597821e+01
-3.549715340874864467e+01,-6.586008484055577128e+01,-3.239138029400159979e+01
-3.607526651201392554e+01,-6.669268683235209494e+01,-3.279017273302849844e+01
-3.472896843979470560e+01,-6.855791594454792914e+01,-3.234288621019721433e+01
-3.546419996749000347e+01,-6.612569527185176810e+01,-3.273973409987790006e+01
-3.429971005774503112e+01,-6.677844512603806493e+01,-3.229817723259535001e+01
-3.469370556544567563e+01,-6.585968455344794847e+01,-3.268659762565870608e+01
-3.400002273997654356e+01,-6.789594566258874409e+01,-3.225682731130712710e+01
-3.421731351406581467e+01,-6.588151856812828555e+01,-3.271574349830115125e+01
-3.376965231591131555e+01,-6.990728643911074869e+01,-3.221842874772631404e+01
-3.393312642140877244e+01,-6.532129947529257663e+01,-3.259462458902138593e+01
-3.633543714663036894e+01,-6.489740739033224770e+01,-3.261291514547885839e+01
-3.368478450358028198e+01,-6.524204120474972513e+01,-3.262321301301206233e+01
-3.381260106350011085e+01,-6.672563379790783245e+01,-3.296652107856100145e+01
-3.348729032121823934e+01,-6.751529917730086083e+01,-3.265224018137192274e+01
-3.341324577418580333e+01,-6.689077201334860945e+01,-3.324232886968468392e+01
-3.341089456139826552e+01,-6.512700155963807447e+01,-3.261813487115158239e+01
-3.324357296408233964e+01,-6.711158193152043339e+01,-3.346200958372672574e+01
-3.325748035516532752e+01,-6.608948294021391234e+01,-3.264734249379546327e+01
-3.320137194071845244e+01,-6.533793383422722911e+01,-3.357083683478509784e+01
-3.312551200740560375e+01,-6.528883853506243895e+01,-3.267700966795434425e+01
-3.308085556591064602e+01,-6.739352960642879964e+01,-3.386726578045350777e+01
-3.301994457550446072e+01,-6.476606197983127799e+01,-3.263955426744158927e+01
-3.305838599827739444e+01,-6.583181368506201636e+01,-3.401673532817350321e+01
-3.296691074232231244e+01,-6.582535229699992385e+01,-3.261054494866367293e+01
-3.300847988106718844e+01,-6.574660849375420923e+01,-3.452099145162968341e+01
-3.286768521321128134e+01,-6.630714752395370226e+01,-3.264007960171972655e+01
-3.301380376687958318e+01,-6.547448200243438521e+01,-3.562169031809211361e+01
-3.274534061184365186e+01,-6.572785462474286078e+01,-3.260264288912210162e+01
-3.300765142680587161e+01,-6.570338433359495411e+01,-3.671131019821885388e+01
-3.266725381053247901e+01,-6.629615498129557238e+01,-3.263230907280256332e+01
-3.300595410956689335e+01,-6.598810617641699139e+01,-3.682897207711339149e+01
-3.262831601787178926e+01,-6.716226201597609702e+01,-3.260761262020706397e+01
-3.300848209753391416e+01,-6.562775446263700019e+01,-3.571907334016849234e+01
-3.255905704919916843e+01,-6.910230036561922873e+01,-3.263746067022468367e+01
-3.301507039978994840e+01,-6.664595834128859053e+01,-3.522326630934943381e+01
-3.249488176896884539e+01,-6.634022199234540551e+01,-3.266777138994268626e+01
-3.309112647158227105e+01,-6.537205640386451932e+01,-3.557755745329362185e+01
-3.301028101482062738e+01,-6.704007470964810977e+01,-3.349006226273390041e+01
-3.307575785638454136e+01,-6.894474870756765483e+01,-3.464165477451144426e+01
-3.322615512482160227e+01,-6.628528196195682654e+01,-3.398679487792863796e+01
-3.309355238097666785e+01,-6.709473741313611583e+01,-3.446722562289424729e+01
-3.341717140131269304e+01,-6.691585022355836543e+01,-3.569446667035290233e+01
-3.319813780607954357e+01,-6.797730653533838563e+01,-3.427972038552246659e+01
-3.363639096396022410e+01,-6.779037898261724138e+01,-3.447860846393584922e+01
-3.322391660623321741e+01,-6.611651851124202040e+01,-3.416622072842127267e+01
-3.364742096252540193e+01,-6.565042195963948757e+01,-3.407561988764428662e+01
-3.332716050371455196e+01,-6.655697347150417897e+01,-3.428729999786288829e+01
-3.371866994119724836e+01,-6.589606727577414347e+01,-3.362973015340244132e+01
-3.336280454260982964e+01,-6.650176547936466420e+01,-3.417922361744767557e+01
-3.387293410445339958e+01,-6.503461975366386127e+01,-3.343081840812982364e+01
-3.348486048869916942e+01,-6.471080842310310288e+01,-3.430149162145559671e+01
-3.393766471327995049e+01,-6.529685552005449267e+01,-3.318473579118298034e+01
-3.349709788120926390e+01,-6.585304115313402917e+01,-3.398986513205015569e+01
-3.400946737885988114e+01,-6.591970085592929252e+01,-3.306692187078974143e+01
-3.364121215824209798e+01,-6.557655829753203136e+01,-3.409263719405220172e+01
-3.387063789965219485e+01,-6.543284973480101030e+01,-3.297588945869799204e+01
-3.370634598572868157e+01,-6.560696042790353033e+01,-3.401521429508964900e+01
-3.390852104206535245e+01,-6.867545559484082673e+01,-3.282390971447762951e+01
-3.391881417458087355e+01,-6.512276565339075773e+01,-3.392064083529910334e+01
-3.385220489814620493e+01,-6.569735919107017708e+01,-3.280776685874126741e+01
-3.401355762363311186e+01,-6.562985784690202706e+01,-3.386129070075617165e+01
-3.380676723275001194e+01,-6.612569527185176810e+01,-3.273796434993513316e+01
-3.445682528962750268e+01,-6.598810617641699139e+01,-3.377436920207104265e+01
-3.657934118209206531e+01,-6.651451375167646063e+01,-3.318213796432126372e+01
-3.488910790533179807e+01,-6.549175491379928360e+01,-3.385915891180974313e+01
-3.420666421558426151e+01,-6.574720025716474936e+01,-3.333949613580099935e+01
-3.503561707692329463e+01,-6.560490460959044867e+01,-3.367728087147864358e+01
-3.381067606335633258e+01,-6.527693229447508827e+01,-3.367296879799215503e+01
-3.603776706377835382e+01,-6.695085864357737648e+01,-3.375509745166841924e+01
-3.354838257986376249e+01,-6.622241540308193919e+01,-3.397264191624497442e+01
-3.636748184567249353e+01,-6.493592959722434443e+01,-3.383806313290909173e+01
-3.329879208831598447e+01,-6.915936526470714796e+01,-3.414401495466831449e+01
-3.557195059582740981e+01,-6.575930936091479850e+01,-3.379452753036755297e+01
-3.327637192527913612e+01,-6.594102820473348459e+01,-3.420229065679692582e+01
-3.477455601672487262e+01,-6.620230850042295856e+01,-3.373680873418387449e+01
-3.319697563308645982e+01,-6.662970197367749847e+01,-3.446855440300664952e+01
-3.437974095900153770e+01,-6.538956449144308181e+01,-3.381810169583739167e+01
-3.321568220021489282e+01,-6.516061737678801080e+01,-3.489884107121195456e+01
-3.421811626045216315e+01,-6.551182321907096195e+01,-3.378014982801217769e+01
-3.314077177466602819e+01,-6.573367751660407521e+01,-3.458902052913466463e+01
-3.401357563129003836e+01,-6.617288644500121109e+01,-3.373726719426446863e+01
-3.310770462290020788e+01,-6.724344977123283229e+01,-3.500221795731974339e+01
-3.380975872691286810e+01,-6.531002177755907212e+01,-3.381810443551945156e+01
-3.310472844139925286e+01,-6.509689610030778795e+01,-3.574583902324821594e+01
-3.371043368184950140e+01,-6.554189784731926238e+01,-3.378426076794406896e+01
-3.310766669747628299e+01,-6.572322060108798780e+01,-3.594430141686631686e+01
-3.355629571557842894e+01,-6.582535229699992385e+01,-3.386809343574559250e+01
-3.311342207902645640e+01,-6.867545559484082673e+01,-3.617773459158907912e+01
-3.340888366948105670e+01,-6.671000924295351808e+01,-3.381770433613229443e+01
-3.312192896472202364e+01,-6.542954113798012372e+01,-3.646430127874328520e+01
-3.329409308562077285e+01,-6.264059291609181201e+01,-3.390375971031225077e+01
-3.307847374522084039e+01,-6.832492049871440543e+01,-3.547513788360438269e+01
-3.318881203404273350e+01,-6.556005925089088748e+01,-3.373702799333103997e+01
-3.311241529195896760e+01,-6.742875460240917107e+01,-3.564953816036522483e+01
-3.309677972961536341e+01,-6.639368505306906343e+01,-3.381701767960296934e+01
-3.315316655023168124e+01,-6.618381852324232284e+01,-3.849123547020001013e+01
-3.302553596293834914e+01,-6.642427907665407361e+01,-3.378361337273167209e+01
-3.317229656357191914e+01,-6.693120469063205746e+01,-3.848325651319083107e+01
-3.297660067747330714e+01,-6.955136246850824477e+01,-3.375999241196262801e+01
-3.323947538054866868e+01,-6.694540803379595673e+01,-3.699637225241223604e+01
